city,population,lat,lon,region_name,region_name_ao,region_iso_code,federal_district,okato,oktmo,kladr_id,fias_id
Красноармейск,22.3,51.023541,45.695044,Саратовская область,,RU-SAR,Приволжский,63222501000,63622101001,6400000700000,64954753-8e36-4948-9372-af3a08e88d57
Красный Кут,14.1,50.9598317,46.9712016,Саратовская область,,RU-SAR,Приволжский,63223501000,63623101001,6401800100000,94ff279a-6567-4ac1-8001-42d8fd89605e
Маркс,30.0,51.7133337,46.7400339,Саратовская область,,RU-SAR,Приволжский,63226501000,63626101001,6400000800000,c1a0ca30-8b42-4cc8-a16d-2d3392937621
Новоузенск,15.1,50.455199,48.1413153,Саратовская область,,RU-SAR,Приволжский,63230501000,63630101001,6402300100000,2d06120f-ba70-4866-b46e-ec2bad9c4f42
Петровск,28.2,52.3094237,45.3851877,Саратовская область,,RU-SAR,Приволжский,63235501000,63635101001,6402600700000,b5d97e65-e496-44d0-b025-398a8d43514a
Пугачев,40.6,52.0159921,48.7972223,Саратовская область,,RU-SAR,Приволжский,63237501000,63637101001,6400001000000,c1d4d969-0083-4b04-9f4b-e9eaeaefbd6f
Ртищево,38.4,52.2616271,43.7842248,Саратовская область,,RU-SAR,Приволжский,63241501000,63641101001,6400001100000,d08bbea8-4fa3-4597-87ae-0bd79b4a89d2
Саратов,838.0,51.533557,46.034257,Саратовская область,,RU-SAR,Приволжский,63401000000,63701000001,6400000100000,bf465fda-7834-47d5-986b-ccdb584a85a6
Хвалынск,12.3,52.4951572,48.1045771,Саратовская область,,RU-SAR,Приволжский,63249501000,63649101001,6400001200000,ac586a68-2f14-403e-9ce0-46c01832652d
Шиханы,5.4,52.1147391,47.2023118,Саратовская область,,RU-SAR,Приволжский,63448000000,63746000001,6400000200000,6c6b065e-9f1c-4afd-ac61-ff8338972818
Энгельс,227.0,51.4854003,46.126722,Саратовская область,,RU-SAR,Приволжский,63250501000,63650101001,6400001300000,c58d0505-54eb-4c34-8216-b14f7cdb0ecb
Александровск-Сахалинский,9.1,50.8974378,142.1578559,Сахалинская область,,RU-SAK,Дальневосточный,64204501000,64704000001,6501800100000,b56de39f-87a4-4c5c-a2b1-9ccb64039774
Анива,9.4,46.713152,142.5265804,Сахалинская область,,RU-SAK,Дальневосточный,64208501000,64708000001,6500200100000,7e2a1112-2976-44b8-94a1-c0af2bad7d38
Долинск,11.9,47.3255783,142.7945071,Сахалинская область,,RU-SAK,Дальневосточный,64212000000,64712000,6500300100000,d1e3874e-1b89-4000-b63e-2a0428adbcd8
Корсаков,34.0,46.6324545,142.799445,Сахалинская область,,RU-SAK,Дальневосточный,64216501000,64716000001,6500400100000,ba09681d-27a6-4784-8369-fa13da3057bf
Курильск,1.5,45.2270954,147.8796323,Сахалинская область,,RU-SAK,Дальневосточный,64220501000,64720000001,6500500100000,1e3fbbb8-0c90-4a49-a012-9d5813f4f032
Макаров,6.3,48.6236334,142.7803205,Сахалинская область,,RU-SAK,Дальневосточный,64224501000,64724000001,6500600100000,eeb17cd3-ea24-4d58-bd46-ad6c333d3de7
Невельск,9.8,46.6526899,141.8630725,Сахалинская область,,RU-SAK,Дальневосточный,64228501000,64728000001,6500700100000,2bdeaf4a-cbcc-497f-b558-3efc68434d76
Оха,20.0,53.5867839,142.9412411,Сахалинская область,,RU-SAK,Дальневосточный,64236501000,64736000001,6500900100000,273e561f-aa3b-4057-9225-862563c93287
Поронайск,15.6,49.238866,143.1008333,Сахалинская область,,RU-SAK,Дальневосточный,64240501000,64740000001,6501000100000,10e40296-e5b1-4688-83d5-838eac25ae72
Северо-Курильск,2.6,50.6730577,156.1282211,Сахалинская область,,RU-SAK,Дальневосточный,64243501000,64743000001,6501100100000,156ed642-9a53-4830-bec3-88f5e6dedd69
Томари,3.8,47.7620108,142.0615837,Сахалинская область,,RU-SAK,Дальневосточный,64248501000,64748000001,6501300100000,06eb791a-25e9-4b8e-aaba-4a845b7394db
Углегорск,8.7,49.0815774,142.0692639,Сахалинская область,,RU-SAK,Дальневосточный,64252501000,64752000001,6501500100000,c3da66fb-eb91-47c6-934c-b98ed003c82e
Холмск,27.1,47.0408423,142.041688,Сахалинская область,,RU-SAK,Дальневосточный,64254501000,64754000001,6501600100000,0d5fd8b6-9e5e-44e1-a341-fff1c3c9e1e0
Южно-Сахалинск,200.6,46.9591631,142.737976,Сахалинская область,,RU-SAK,Дальневосточный,64401000000,64701000001,6500000100000,44388ad0-06aa-49b0-bbf9-1704629d1d68
Алапаевск,37.1,57.8475571,61.6693817,Свердловская область,,RU-SVE,Уральский,65403000000,65728000001,6600002400000,a4ab722e-453a-4aed-bb73-728a05e2e27f
Арамиль,15.4,56.694632,60.8343125,Свердловская область,,RU-SVE,Уральский,65241503000,65729000001,6602500200000,c99ffa11-6b7e-4040-9f9e-baa1eeca8a91
Артемовский,30.1,57.3384177,61.8947443,Свердловская область,,RU-SVE,Уральский,65202501000,65703000001,6600300100000,fdc6b0ad-4096-43e7-a2e9-16404d2e1f68
Асбест,62.9,57.0052277,61.4581156,Свердловская область,,RU-SVE,Уральский,65409000000,65730000001,6600000200000,f5fb13f3-c7d2-4075-821b-9cca03f1ae12
Березовский,59.0,56.9095924,60.8180907,Свердловская область,,RU-SVE,Уральский,65412000000,65731000001,6600000300000,adf5df2b-2c2e-45a9-b971-05550353cf43
Богданович,29.3,56.7764795,62.0463679,Свердловская область,,RU-SVE,Уральский,65210501000,65707000001,6600800100000,0c5ca223-c100-4d91-b89b-33a59ba2dc69
Верхний Тагил,10.5,57.3763758,59.9517653,Свердловская область,,RU-SVE,Уральский,65453503000,65733000001,6600003700000,e76b32c8-a93e-4d3f-bae2-282dc900954a
Верхняя Пышма,72.7,56.9758903,60.5650383,Свердловская область,,RU-SVE,Уральский,65420000000,65732000001,6600000400000,061cd8e0-b7bd-4a31-944e-a6e3da93631d
Верхняя Салда,41.2,58.0465803,60.5560164,Свердловская область,,RU-SVE,Уральский,65211501000,65708000001,6600004500000,744462fb-a17d-43be-b71e-e7ecbd687561
Верхняя Тура,9.0,58.3643685,59.8265235,Свердловская область,,RU-SVE,Уральский,65470503000,65734000001,6600004000000,4ffc4d96-d8fb-49c8-9e36-0989968d06e5
Верхотурье,8.6,58.8622073,60.8103945,Свердловская область,,RU-SVE,Уральский,65212501000,65709000001,6601000100000,6a688b13-5231-4d5e-b5eb-ee14da03ac10
Волчанск,8.5,59.9351707,60.0798618,Свердловская область,,RU-SVE,Уральский,65445503000,65735000001,6600003900000,68edcd30-0b57-4699-a196-343b80d23223
Дегтярск,15.6,56.7048206,60.079138,Свердловская область,,RU-SVE,Уральский,65484503000,65736000001,6600004100000,079bd9a9-7a84-4e6e-8a69-e73433e51e41
Екатеринбург,1493.7,56.8385216,60.6054911,Свердловская область,,RU-SVE,Уральский,65401000000,65701000001,6600000100000,2763c110-cb8b-416a-9dac-ad28a55b4402
Заречный,27.9,56.8102931,61.3380029,Свердловская область,,RU-SVE,Уральский,65426000000,65737000001,6600000500000,8018ae42-55a5-4297-a126-b482aee0b634
Ивдель,15.4,60.6944496,60.4245069,Свердловская область,,RU-SVE,Уральский,65428000000,65738000001,6600000600000,c32d06c4-cca2-42f4-a3b3-b2fee48b9585
Ирбит,36.5,57.6838362,63.057675,Свердловская область,,RU-SVE,Уральский,65432000000,65739000001,6600002900000,4a90bd67-7682-4012-a0c5-09865b9d08a0
Каменск-Уральский,166.1,56.414962,61.9188674,Свердловская область,,RU-SVE,Уральский,65436000000,65740000001,6600002200000,ecc16584-9814-44d7-a0f3-c79601caa734
Камышлов,25.8,56.8465034,62.7119766,Свердловская область,,RU-SVE,Уральский,65440000000,65741000001,6600003000000,ac2abd40-bb9b-41df-abd8-a319afd88f00
Карпинск,25.9,59.7665925,60.0011703,Свердловская область,,RU-SVE,Уральский,65445000000,65742000001,6600000700000,a695f868-8b1d-412a-b011-3e1eb265aad5
Качканар,38.1,58.7051762,59.4839155,Свердловская область,,RU-SVE,Уральский,65448000000,65743000001,6600000800000,c6d37528-b353-43eb-81d8-64a4fd1612f5
Кировград,18.7,57.4299433,60.0624051,Свердловская область,,RU-SVE,Уральский,65453000000,65744000001,6600000900000,dd3f07bd-0109-47e0-8a0a-64928436beed
Краснотурьинск,56.3,59.7636635,60.1934525,Свердловская область,,RU-SVE,Уральский,65456000000,65745000001,6600001000000,59b1c816-7f98-4707-b5e2-c6193fff8923
Красноуральск,22.5,58.348651,60.0408764,Свердловская область,,RU-SVE,Уральский,65460000000,65746000001,6600001100000,3c6a6e0c-29d7-409b-9d2a-135994cf5e97
Красноуфимск,37.7,56.612387,57.7636637,Свердловская область,,RU-SVE,Уральский,65468000000,65747000001,6600003100000,ddb355ab-7c2a-4f86-b388-6afbd81a7e73
Кушва,27.2,58.2826013,59.7645766,Свердловская область,,RU-SVE,Уральский,65470000000,65748000001,6600001200000,c2b7db39-9ef3-4d9d-a109-a3870b583d45
Лесной,49.3,58.6348516,59.7981565,Свердловская область,,RU-SVE,Уральский,65542000000,65749000001,6600001300000,26c6f82c-8503-4c38-9009-52815c8f4a9b
Михайловск,8.8,56.4370039,59.1137316,Свердловская область,,RU-SVE,Уральский,65228504000,65628104001,6601700200000,177c10d7-f36f-449e-a94b-5f7f45a0dbc8
Невьянск,22.8,57.49131,60.2183429,Свердловская область,,RU-SVE,Уральский,65227501000,65714000001,6600004300000,aedb1d40-4877-49c6-8bcb-e2ec6b6cb410
Нижние Серги,9.0,56.6544959,59.2953035,Свердловская область,,RU-SVE,Уральский,65228501000,65628101,6601700100000,9f066e0f-7799-4eb9-a301-ef12719d7c03
Нижний Тагил,349.0,57.910126,59.9812853,Свердловская область,,RU-SVE,Уральский,65476000000,65751000001,6600002300000,cc73d6af-6e2e-4a1f-be8e-682c289b0b57
Нижняя Салда,17.3,58.0748272,60.7025418,Свердловская область,,RU-SVE,Уральский,65477000000,65750000001,6600002700000,b4326e03-bab5-4188-a8c1-97d69858c514
Нижняя Тура,19.4,58.6309267,59.8520344,Свердловская область,,RU-SVE,Уральский,65478000000,65715000001,6600001400000,5591594f-f2a4-49b0-a3bc-22307f192c4e
Новая Ляля,11.6,59.0538977,60.5944825,Свердловская область,,RU-SVE,Уральский,65229501000,65716000001,6601800100000,afff2611-ca9b-4e0e-9690-f5d13b7a7535
Новоуральск,80.4,57.2472567,60.0956714,Свердловская область,,RU-SVE,Уральский,65540000000,65752000001,6600001500000,22fbcef5-5cab-4ef2-9cb5-fddd1479bc8e
Первоуральск,120.8,56.9080085,59.942926,Свердловская область,,RU-SVE,Уральский,65480000000,65753000001,6600001600000,45bad628-61b7-4445-b62a-fa4c7bc71ccd
Полевской,61.0,56.4956952,60.2365298,Свердловская область,,RU-SVE,Уральский,65482000000,65754000001,6600001700000,2a3b4b10-7035-4af5-9bbd-409c42b51eb7
Ревда,61.5,56.7986319,59.9071591,Свердловская область,,RU-SVE,Уральский,65484000000,65719000001,6600001800000,b1a4b393-ac99-4447-a11d-c3b454fa3d8e
Реж,36.8,57.3717477,61.3833842,Свердловская область,,RU-SVE,Уральский,65236501000,65720000001,6602100100000,e40dd081-584b-435c-b8ed-d44ab7854729
Североуральск,25.6,60.1533109,59.9525245,Свердловская область,,RU-SVE,Уральский,65490000000,65755000001,6600002100000,862dddf0-0479-4ffb-bc2c-ee83d598e855
Серов,95.9,59.6047724,60.5753882,Свердловская область,,RU-SVE,Уральский,65492000000,65756000001,6600003400000,591f3e74-079f-42ff-a155-f01c9dc363ae
Среднеуральск,23.7,56.9918901,60.4771018,Свердловская область,,RU-SVE,Уральский,65420505000,65757000001,6600003800000,7c470adb-7d3d-42a1-9190-8f3fd05f710d
Сухой Лог,33.4,56.9076193,62.0358093,Свердловская область,,RU-SVE,Уральский,65240501000,65758000001,6602400100000,9e41e6fc-a2a3-4ee4-9f60-045cf22d45d0
Сысерть,21.0,56.5005715,60.8190003,Свердловская область,,RU-SVE,Уральский,65241501000,65722000001,6602500100000,93fdb310-5e08-43ee-aabe-42e39a950928
Тавда,32.6,58.0434672,65.274217,Свердловская область,,RU-SVE,Уральский,65248501000,65723000001,6600004200000,e3d340e7-15af-436c-a0f0-abfaf2108fca
Талица,15.6,57.0122687,63.7320757,Свердловская область,,RU-SVE,Уральский,65249501000,65724000001,6602800100000,12a6ddb3-4f9e-44bf-9e24-77eb72cae2ed
Туринск,17.1,58.0393524,63.6981973,Свердловская область,,RU-SVE,Уральский,65254501000,65726000001,6603000100000,45a7312f-5c8b-46d9-b7ff-46d0efa63366
Севастополь,510.0,44.6167013,33.525355,Севастополь,,UA-40,Южный,67000000000,67000000,9200000000000,6fdecb78-893a-4e3f-a5ba-aa062459463b
Велиж,6.6,55.6057916,31.1856206,Смоленская область,,RU-SMO,Центральный,66203501000,66603101001,6700200100000,7e0ce062-6798-4091-9b28-d1c30d369a36
Вязьма,52.3,55.2116983,34.2951663,Смоленская область,,RU-SMO,Центральный,66205501000,66605101001,6700300100000,d2fa2230-a9f4-4b75-b21e-059026dd6ce5
Гагарин,28.9,55.5525228,34.9950502,Смоленская область,,RU-SMO,Центральный,66208501000,66608101001,6700400100000,84f1f1f9-34a5-4a9f-9a0b-a2ce6a0fe242
Демидов,6.1,55.2682105,31.5062809,Смоленская область,,RU-SMO,Центральный,66211501000,66611101001,6700600100000,ab27d164-4b35-48ca-95ba-66abb8977a76
Десногорск,27.2,54.146457,33.2833222,Смоленская область,,RU-SMO,Центральный,66410000000,66710000001,6700000200000,5e2b3d5b-cd14-4116-8837-8878b5ccc057
Дорогобуж,9.4,54.9136959,33.3023162,Смоленская область,,RU-SMO,Центральный,66214501000,66614101001,6700700100000,1c5ce84f-3f65-4b10-ac4d-2b44144cc234
Духовщина,3.9,55.1950257,32.401252,Смоленская область,,RU-SMO,Центральный,66216501000,66616101001,6700800100000,ccb8ae0f-9d62-4dec-9ab0-0bbb34cb9def
Ельня,8.7,54.5837795,33.1749867,Смоленская область,,RU-SMO,Центральный,66219501000,66619101001,6700900100000,c1e4a479-76a2-4db4-9d24-835d659340a3
Починок,8.3,54.406244,32.4398039,Смоленская область,,RU-SMO,Центральный,66233501000,66633101001,6701500100000,323e5d97-d4d9-49b3-91ad-335b165a052a
Рославль,48.9,53.9449558,32.8480258,Смоленская область,,RU-SMO,Центральный,66236501000,66636101001,6701600100000,2cbbc92b-0657-4d26-addb-0b2ebaf0c397
Рудня,9.5,54.9441093,31.0794806,Смоленская область,,RU-SMO,Центральный,66238501000,66638101001,6701700100000,d0f2d596-2e23-4072-b6c2-7adbb6c77d4b
Сафоново,41.1,55.1199661,33.2336988,Смоленская область,,RU-SMO,Центральный,66241501000,66641101001,6701800100000,91fa6249-0711-454a-bf0d-341629234858
Смоленск,325.5,54.782635,32.045251,Смоленская область,,RU-SMO,Центральный,66401000000,66701000001,6700000300000,d414a2e8-9e1e-48c1-94a4-7308d5608177
Сычевка,8.3,55.8308821,34.2778793,Смоленская область,,RU-SMO,Центральный,66246501000,66646101001,6701900100000,b3522b83-3f83-4145-892f-5767415d82d3
Ярцево,42.7,55.0564732,32.6902302,Смоленская область,,RU-SMO,Центральный,66258501000,66658101001,6702500100000,84588847-9e01-42c0-86cc-5ee2c819aeaf
Благодарный,30.4,45.0989782,43.4306455,Ставропольский край,,RU-STA,Северо-Кавказский,7210501000,7705000001,2600600100000,0e527607-a1cd-462c-9b85-f33ddea64ad0
Буденновск,61.3,44.7816067,44.1650339,Ставропольский край,,RU-STA,Северо-Кавказский,7402000000,7512000001,2600700100000,bcca8fda-282d-4a90-9303-7a37a8197242
Георгиевск,66.4,44.1485694,43.4739851,Ставропольский край,,RU-STA,Северо-Кавказский,7407000000,7707000001,2600000900000,ea88bcba-c562-438a-9115-8b32426b0c8e
Ессентуки,113.1,44.0446186,42.8588653,Ставропольский край,,RU-STA,Северо-Кавказский,7410000000,7710000001,2600000200000,0ca8280c-89cb-4c81-8a99-ae10a98416bc
Железноводск,24.9,44.1320568,43.0306461,Ставропольский край,,RU-STA,Северо-Кавказский,7412000000,7712000001,2600000300000,f231a6e9-5631-44a6-80bf-585e9491165e
Зеленокумск,34.1,44.4032668,43.8841877,Ставропольский край,,RU-STA,Северо-Кавказский,7250501000,7735000001,2602300100000,dcfa008b-e058-4be1-a409-18fc2b2e570f
Изобильный,37.8,45.3684296,41.708702,Ставропольский край,,RU-STA,Северо-Кавказский,7220501000,7713000001,2601000100000,82d67979-76e6-4c48-b5b0-18c0b969114c
Ипатово,23.2,45.7181751,42.8970206,Ставропольский край,,RU-STA,Северо-Кавказский,7222501000,7714000001,2601100100000,589a16ac-fb2e-46f9-b59a-98c18d34d908
Кисловодск,128.8,43.9052044,42.7168721,Ставропольский край,,RU-STA,Северо-Кавказский,7415000000,7715000001,2600000400000,82551e9e-14a4-4414-ad60-6cc944763ff3
Лермонтов,22.9,44.1054107,42.973135,Ставропольский край,,RU-STA,Северо-Кавказский,7418000000,7718000001,2600000500000,3808db7f-f793-40d0-ad74-691c158bc2de
Минеральные Воды,73.9,44.2087273,43.138408,Ставропольский край,,RU-STA,Северо-Кавказский,7421000000,7721000001,2601700200000,0be84f75-bbb5-4471-9d0c-dfa932f5df7d
Михайловск,95.7,45.1297323,42.0288443,Ставропольский край,,RU-STA,Северо-Кавказский,7258501000,7558000001,2602700100000,51007e5c-e430-4f18-912c-f88c7e73698d
Невинномысск,116.7,44.6226031,41.9476723,Ставропольский край,,RU-STA,Северо-Кавказский,7424000000,7724000001,2600000600000,ff894fb7-acb4-4edf-bb48-c5349d89579b
Нефтекумск,24.4,44.7544552,44.9865347,Ставропольский край,,RU-STA,Северо-Кавказский,7241501000,7725000001,2601800100000,47a5b97a-5cc1-4fa4-893f-0041590dd823
Новоалександровск,26.5,45.4932733,41.2153996,Ставропольский край,,RU-STA,Северо-Кавказский,7243501000,7726000001,2601900100000,a0194045-d9a6-4593-9502-133cae983a3f
Новопавловск,26.1,43.9617097,43.6342865,Ставропольский край,,RU-STA,Северо-Кавказский,7225501000,7716000001,2601200100000,d72c4e6c-59e6-4c02-9372-61f980f79cbd
Пятигорск,147.9,44.041091,43.0661553,Ставропольский край,,RU-STA,Северо-Кавказский,7427000000,7727000001,2600000700000,9b0efbd0-22bb-400d-86db-ddc69b9939d9
Светлоград,35.4,45.328659,42.8565714,Ставропольский край,,RU-STA,Северо-Кавказский,7246501000,7731000001,2602100100000,019979ae-6056-4ed8-98ef-48bded318dd2
Ставрополь,450.7,45.044516,41.9689655,Ставропольский край,,RU-STA,Северо-Кавказский,7401000000,7701000001,2600000100000,2a1c7bdb-05ea-492f-9e1c-b3999f79dcbc
Жердевка,14.0,51.8422192,41.4617687,Тамбовская область,,RU-TAM,Центральный,68204501000,68604101001,6800400100000,97034a8c-c36f-4e7b-880b-436ce8fec1be
Кирсанов,16.1,52.6506335,42.7286445,Тамбовская область,,RU-TAM,Центральный,68405000000,68705000001,6800000500000,24694c2c-bab5-4fc7-9666-5ad984536465
Котовск,28.9,52.5924489,41.5101237,Тамбовская область,,RU-TAM,Центральный,68410000000,68710000001,6800000200000,1cc2ab3c-1791-4771-b332-d2d96f52788e
Мичуринск,90.7,52.8912389,40.5104443,Тамбовская область,,RU-TAM,Центральный,68415000000,68715000,6800000600000,9bacca6d-4ed5-4fae-a76d-d281ce884d04
Моршанск,38.0,53.4436216,41.8115478,Тамбовская область,,RU-TAM,Центральный,68420000000,68720000001,6800000300000,88bf324d-7303-45c3-ba7f-695f2528490b
Рассказово,42.7,52.6538833,41.874285,Тамбовская область,,RU-TAM,Центральный,68425000000,68725000001,6800000700000,f3d1ea5a-4478-4589-bec0-47c558577739
Тамбов,292.1,52.7213154,41.452264,Тамбовская область,,RU-TAM,Центральный,68401000000,68701000001,6800000400000,ea2a1270-1e19-4224-b1a0-4228b9de3c7a
Уварово,23.1,51.9767841,42.2529799,Тамбовская область,,RU-TAM,Центральный,68430000000,68730000001,6800000800000,5a54fa19-c17f-40a8-9d81-0fc826cba781
Андреаполь,6.8,56.6506724,32.2620163,Тверская область,,RU-TVE,Центральный,28202501000,28502000001,6900001000000,0c193436-6308-407a-afbb-973a8c075630
Бежецк,20.4,57.7860089,36.6904983,Тверская область,,RU-TVE,Центральный,28405000000,28604101001,6900300100000,a8a1798c-3aa9-4716-82a1-51ec18e23c04
Белый,3.1,55.8339056,32.9389741,Тверская область,,RU-TVE,Центральный,28206501000,28606101001,6900400100000,e429f385-b7f5-41be-8c7f-3b8ce47f00b2
Бологое,20.5,57.8855767,34.0537771,Тверская область,,RU-TVE,Центральный,28408000000,28608101001,6900500100000,01fecded-f136-4c58-986b-2eef124c8290
Весьегонск,6.0,58.6582598,37.2567558,Тверская область,,RU-TVE,Центральный,28210501000,28510000001,6900001100000,1e4608bf-7b7d-41a8-b6e3-78010ee9ce80
Вышний Волочек,45.5,57.568302,34.5404016,Тверская область,,RU-TVE,Центральный,28414000000,28714000001,6900000600000,ac45dd91-33c1-4689-a48c-226c75dc752d
Западная Двина,7.8,56.2566492,32.0805315,Тверская область,,RU-TVE,Центральный,28216501000,28516000001,6900001300000,89a1b73c-6058-49e0-bdba-e7f10c2342dd
Зубцов,6.1,56.1760868,34.5825515,Тверская область,,RU-TVE,Центральный,28218501000,28618101001,6901000100000,7f0cc277-4994-4c14-abe9-bbb776a8bcfc
Калязин,12.3,57.2579478,37.7819693,Тверская область,,RU-TVE,Центральный,28222501000,28622101001,6901100100000,fe762e07-f90b-4758-9816-54112f02740e
Кашин,13.8,57.360194,37.6119436,Тверская область,,RU-TVE,Центральный,28420000000,28758000001,6900000900000,d0c58ce3-d21c-441f-be50-92de7f5bcc83
Кимры,43.2,56.8733213,37.3556605,Тверская область,,RU-TVE,Центральный,28426000000,28726000001,6900000500000,2c02d3e2-f65d-4d7f-b1a3-ffe55d2d4508
Конаково,36.5,56.7275204,36.8012716,Тверская область,,RU-TVE,Центральный,28430000000,28630101001,6901500100000,8f171e04-35f6-4c4d-bd95-97a5601b0d71
Красный Холм,5.0,58.0571446,37.1126156,Тверская область,,RU-TVE,Центральный,28232501000,28532000001,6900001200000,b62cf2b9-b222-434b-89ea-19e58c73b406
Кувшиново,8.9,57.0265168,34.1676009,Тверская область,,RU-TVE,Центральный,28234501000,28634101001,6901700100000,1370dc6a-9c3c-428b-b8ff-17fe39ee7654
Лихославль,11.4,57.1221304,35.4667605,Тверская область,,RU-TVE,Центральный,28238501000,28638101001,6901900100000,65ff289f-75f8-4a63-8d7a-7126496de247
Нелидово,18.1,56.2232566,32.7767459,Тверская область,,RU-TVE,Центральный,28435000000,28759000001,6900000400000,a38751f3-98fe-4d8d-b9bc-2a4705b887ec
Осташков,15.4,57.1456744,33.1115372,Тверская область,,RU-TVE,Центральный,28440000000,28752000001,6900000800000,bfe4c46e-0487-48ba-aea3-be0d909fca67
Ржев,57.5,56.262881,34.3291002,Тверская область,,RU-TVE,Центральный,28445000000,28745000001,6900000300000,2553804d-14b9-4f5b-8bd0-25c0fc7315ae
Старица,7.4,56.514876,34.9336396,Тверская область,,RU-TVE,Центральный,28253501000,28653101001,6903200100000,44d646fd-0ad2-49d7-ad37-41aacd6f1aee
Тверь,425.1,56.8586059,35.9116761,Тверская область,,RU-TVE,Центральный,28401000000,28701000001,6900000100000,c52ea942-555e-45c6-9751-58897717b02f
Торжок,44.4,57.04133,34.9602344,Тверская область,,RU-TVE,Центральный,28450000000,28750000001,6900000200000,4b7047b6-a656-48e7-a247-1433d4a7fb82
Торопец,11.8,56.5012188,31.6355466,Тверская область,,RU-TVE,Центральный,28255501000,28655101001,6903400100000,7e35bc70-aa2f-4be7-b34f-8a9c18d48b76
Удомля,27.2,57.8787314,35.0167348,Тверская область,,RU-TVE,Центральный,28455000000,28751000001,6900000700000,5bbf246a-6ff4-4050-9ea6-6d0b0a746651
Асино,24.4,56.9907085,86.1765257,Томская область,,RU-TOM,Сибирский,69208501000,69608101001,7000300100000,8540435c-3516-4d00-a7e5-213165da85e5
Кедровый,1.9,57.561869,79.5677821,Томская область,,RU-TOM,Сибирский,69407000000,69707000001,7000000200000,59cb7e41-b681-40c8-97f2-13374a397867
Колпашево,22.9,58.3114253,82.9025829,Томская область,,RU-TOM,Сибирский,69232501000,69632101001,7000900100000,c29a885f-a8c8-43b4-aecd-d439d36f5e47
Северск,106.5,56.6031285,84.8809926,Томская область,,RU-TOM,Сибирский,69541000000,69741000001,7000000300000,53c22352-eb6f-4163-a4d1-385d64561d2f
Стрежевой,40.8,60.732895,77.604122,Томская область,,RU-TOM,Сибирский,69410000000,69710000001,7000000400000,0a0fe1fc-8aab-4ff3-a2a3-971ee4fcd27f
Томск,576.6,56.4845804,84.9481582,Томская область,,RU-TOM,Сибирский,69401000000,69701000001,7000000100000,e3b0eae8-a4ce-4779-ae04-5c0797de66be
Алексин,57.5,54.5083349,37.0478067,Тульская область,,RU-TUL,Центральный,70202501000,70706000001,7100200100000,b9688874-4981-4b22-a930-2521c04beb3c
Белев,12.6,53.8114179,36.1382247,Тульская область,,RU-TUL,Центральный,70206501000,70606101001,7100400100000,a9d553c1-2d2e-422a-afba-96b3b34755e1
Богородицк,30.4,53.7701014,38.1225152,Тульская область,,RU-TUL,Центральный,70208501000,70608101001,7100500100000,e80009cb-c8c9-4dda-90cb-082b6e0d5d8c
Болохово,8.8,54.0820349,37.826724,Тульская область,,RU-TUL,Центральный,70228508000,70628108001,7101400200000,0e4f8d4e-bc37-4c6e-b46f-a448a0bcb84a
Венев,13.9,54.3542315,38.2642236,Тульская область,,RU-TUL,Центральный,70212501000,70612101001,7100600100000,6fef4448-fd64-4669-8f49-866718b3ec5c
Донской,62.6,53.9678944,38.3371824,Тульская область,,RU-TUL,Центральный,70412000000,70712000001,7100000200000,dc8fbc8d-da2e-4bbb-a55c-94446fa7ad77
Ефремов,34.4,53.1464766,38.0921657,Тульская область,,RU-TUL,Центральный,70220501000,70714000001,7101000100000,a6fad096-bd8a-49b8-ad26-78d892c208fd
Кимовск,25.6,53.9698378,38.5380808,Тульская область,,RU-TUL,Центральный,70226501000,70626101001,7101300100000,1b04dfd7-7752-4c40-ae60-9fae9cb95237
Киреевск,26.3,53.9319555,37.9220351,Тульская область,,RU-TUL,Центральный,70228501000,70628101001,7101400100000,7cf29293-e9ab-4c7a-98ec-30d0c48ea104
Липки,8.1,53.9417551,37.7020148,Тульская область,,RU-TUL,Центральный,70228513000,70628113001,7101400300000,ff4e0e65-f17d-4ba6-832d-d1bd12859e00
Новомосковск,122.3,54.0109075,38.2914024,Тульская область,,RU-TUL,Центральный,70234501000,70724000001,7101700100000,0b6e326e-74ca-4e24-93d4-2c385c292bb5
Плавск,15.7,53.7096415,37.2862352,Тульская область,,RU-TUL,Центральный,70238501000,70638101001,7101900100000,3381114c-df5f-4966-8e74-b2e63d1e71bb
Советск,7.3,53.9338874,37.6316141,Тульская область,,RU-TUL,Центральный,70248504000,70648104001,7102400200000,20bde9d4-4295-417f-beba-6210f2e6b5d9
Суворов,17.2,54.1343585,36.4807419,Тульская область,,RU-TUL,Центральный,70240501000,70640101001,7102000100000,3e63d801-f22b-4ad2-bca2-29f73b0388dc
Тула,475.2,54.1920559,37.6153842,Тульская область,,RU-TUL,Центральный,70401000000,70701000001,7100000100000,b2601b18-6da2-4789-9fbe-800dde06a2bb
Узловая,49.7,53.9730452,38.1763201,Тульская область,,RU-TUL,Центральный,70244501000,70644101001,7102200100000,d3f84234-d9f9-4bd9-ae29-459fb22c5433
Чекалин,0.9,54.0984438,36.2474142,Тульская область,,RU-TUL,Центральный,70240508000,70640108001,7102000200000,de83a84d-6526-46dc-9501-82a4542e5abb
Щекино,57.1,54.0020652,37.5176288,Тульская область,,RU-TUL,Центральный,70248501000,70648101001,7102400100000,2711a4bb-c464-405f-8b8b-cac284c9ae72
